formula,corr_train,corr_test,error_corr
np.log(tm)~T+protein_length+S+I+pH+KS+ST+K+N+Q,0.22624788614811364,0.22084916464975982,0.005398721498353826
np.log(tm)~T+protein_length+S+I+pH+KS+ST+K+C+Q,0.22739817781734076,0.2289410266055785,0.0015428487882377384
np.log(tm)~T+protein_length+S+I+pH+KS+ST+N+C+Q,0.2279149149912142,0.22485672333366363,0.0030581916575505574
np.log(tm)~T+protein_length+S+I+pH+KS+K+N+C+Q,0.21930821243680435,0.21664252566619743,0.002665686770606912
np.log(tm)~T+protein_length+S+I+pH+ST+K+N+C+Q,0.22728166458934043,0.23114021737503984,0.0038585527856994095
np.log(tm)~T+protein_length+S+I+D+SK+KS+ST+K+N,0.24573245971321525,0.23977952412077566,0.00595293559243959
np.log(tm)~T+protein_length+S+I+D+SK+KS+ST+K+C,0.24517031199585454,0.24726048415846763,0.002090172162613091
np.log(tm)~T+protein_length+S+I+D+SK+KS+ST+K+Q,0.237857897433975,0.2374577882777866,0.00040010915618840515
np.log(tm)~T+protein_length+S+I+D+SK+KS+ST+N+C,0.2502499420954622,0.24644319084936114,0.0038067512461010533
np.log(tm)~T+protein_length+S+I+D+SK+KS+ST+N+Q,0.24642430543097127,0.23878374626941148,0.0076405591615597845
np.log(tm)~T+protein_length+S+I+D+SK+KS+ST+C+Q,0.2452721187346784,0.24647276611928204,0.0012006473846036259
np.log(tm)~T+protein_length+S+I+D+SK+KS+K+N+C,0.24128414702540527,0.23889263510408393,0.0023915119213213376
np.log(tm)~T+protein_length+S+I+D+SK+KS+K+N+Q,0.2349914588342201,0.22944342236066595,0.0055480364735541465
np.log(tm)~T+protein_length+S+I+D+SK+KS+K+C+Q,0.2359636858651702,0.23974036433550072,0.00377667847033053
np.log(tm)~T+protein_length+S+I+D+SK+KS+N+C+Q,0.2417680399245265,0.23798405274706236,0.003783987177464143
np.log(tm)~T+protein_length+S+I+D+SK+ST+K+N+C,0.24378290793656474,0.24492008753841696,0.0011371796018522229
np.log(tm)~T+protein_length+S+I+D+SK+ST+K+N+Q,0.23977646030205776,0.23761697143415722,0.002159488867900544
np.log(tm)~T+protein_length+S+I+D+SK+ST+K+C+Q,0.2363789223937942,0.24311152830849073,0.006732605914696516
np.log(tm)~T+protein_length+S+I+D+SK+ST+N+C+Q,0.23986922052835627,0.24217761040533167,0.002308389876975403
np.log(tm)~T+protein_length+S+I+D+SK+K+N+C+Q,0.23510412594756677,0.23852521761556103,0.0034210916679942582
np.log(tm)~T+protein_length+S+I+D+KS+ST+K+N+C,0.24156547163743494,0.2357801814996766,0.005785290137758331
np.log(tm)~T+protein_length+S+I+D+KS+ST+K+N+Q,0.23636786286994974,0.22776360533669937,0.008604257533250365
np.log(tm)~T+protein_length+S+I+D+KS+ST+K+C+Q,0.23602090464130177,0.23490065365272747,0.001120250988574295
np.log(tm)~T+protein_length+S+I+D+KS+ST+N+C+Q,0.2369748408604758,0.23168018071543817,0.005294660145037627
np.log(tm)~T+protein_length+S+I+D+KS+K+N+C+Q,0.23131575742292815,0.22562054915815585,0.005695208264772295
np.log(tm)~T+protein_length+S+I+D+ST+K+N+C+Q,0.23476515586778102,0.23508552362598353,0.0003203677582025166
np.log(tm)~T+protein_length+S+I+SK+KS+ST+K+N+C,0.25020216787751937,0.24656138371584263,0.0036407841616767356
np.log(tm)~T+protein_length+S+I+SK+KS+ST+K+N+Q,0.24513041777181455,0.23779572628531265,0.007334691486501899
np.log(tm)~T+protein_length+S+I+SK+KS+ST+K+C+Q,0.2448429012036693,0.24598881043667073,0.0011459092330014242
np.log(tm)~T+protein_length+S+I+SK+KS+ST+N+C+Q,0.2508590117634092,0.24546173219709289,0.005397279566316304
np.log(tm)~T+protein_length+S+I+SK+KS+K+N+C+Q,0.24029844413238385,0.2379534592614771,0.0023449848709067578
np.log(tm)~T+protein_length+S+I+SK+ST+K+N+C+Q,0.24298749277978426,0.24345063663374425,0.00046314385395998525
np.log(tm)~T+protein_length+S+I+KS+ST+K+N+C+Q,0.2409296702079622,0.23461319667351685,0.006316473534445338
np.log(tm)~T+protein_length+S+pH+D+SK+KS+ST+K+N,0.23394779972782526,0.22996532524688448,0.003982474480940773
np.log(tm)~T+protein_length+S+pH+D+SK+KS+ST+K+C,0.23409374942552674,0.23760590690210934,0.0035121574765825947
np.log(tm)~T+protein_length+S+pH+D+SK+KS+ST+K+Q,0.2277118765010633,0.22901599431818073,0.0013041178171174228
np.log(tm)~T+protein_length+S+pH+D+SK+KS+ST+N+C,0.23814032402498347,0.23629871782633435,0.0018416061986491206
np.log(tm)~T+protein_length+S+pH+D+SK+KS+ST+N+Q,0.23416147021226166,0.22863812840728365,0.005523341804978016
np.log(tm)~T+protein_length+S+pH+D+SK+KS+ST+C+Q,0.23328962984069615,0.23609102113964547,0.002801391298949324
np.log(tm)~T+protein_length+S+pH+D+SK+KS+K+N+C,0.2284204824340596,0.22632496399166122,0.0020955184423983864
np.log(tm)~T+protein_length+S+pH+D+SK+KS+K+N+Q,0.22286732673385745,0.21876189075795943,0.00410543597589802
np.log(tm)~T+protein_length+S+pH+D+SK+KS+K+C+Q,0.22327141934929556,0.22777101859712853,0.004499599247832969
np.log(tm)~T+protein_length+S+pH+D+SK+KS+N+C+Q,0.22846324178868835,0.22544461345970254,0.0030186283289858062
np.log(tm)~T+protein_length+S+pH+D+SK+ST+K+N+C,0.2354102723317307,0.23929726607866753,0.003886993746936823
np.log(tm)~T+protein_length+S+pH+D+SK+ST+K+N+Q,0.2306310952479827,0.2322641589858767,0.0016330637378940138
np.log(tm)~T+protein_length+S+pH+D+SK+ST+K+C+Q,0.2306936665241211,0.23955189259215165,0.00885822606803055
np.log(tm)~T+protein_length+S+pH+D+SK+ST+N+C+Q,0.23186863680197325,0.23619350854560214,0.004324871743628889
np.log(tm)~T+protein_length+S+pH+D+SK+K+N+C+Q,0.2240186737713698,0.22912573685067808,0.005107063079308277
np.log(tm)~T+protein_length+S+pH+D+KS+ST+K+N+C,0.2307908720804304,0.22622469493264888,0.004566177147781514
np.log(tm)~T+protein_length+S+pH+D+KS+ST+K+N+Q,0.22540353508945038,0.2185240817387755,0.006879453350674886
np.log(tm)~T+protein_length+S+pH+D+KS+ST+K+C+Q,0.22608935382652612,0.22513562005426344,0.0009537337722626826
np.log(tm)~T+protein_length+S+pH+D+KS+ST+N+C+Q,0.22538742053264138,0.2212578288189666,0.004129591713674774
np.log(tm)~T+protein_length+S+pH+D+KS+K+N+C+Q,0.2195606516644239,0.21504363912042962,0.004517012543994281
np.log(tm)~T+protein_length+S+pH+D+ST+K+N+C+Q,0.22643929539888857,0.22897526888435119,0.0025359734854626115
np.log(tm)~T+protein_length+S+pH+SK+KS+ST+K+N+C,0.23893292969073018,0.23721490382237517,0.001718025868355011
np.log(tm)~T+protein_length+S+pH+SK+KS+ST+K+N+Q,0.23335223844824943,0.2281773487885271,0.00517488965972232
np.log(tm)~T+protein_length+S+pH+SK+KS+ST+K+C+Q,0.23415639649829384,0.23649898108483902,0.002342584586545182
np.log(tm)~T+protein_length+S+pH+SK+KS+ST+N+C+Q,0.23948390542795445,0.2361269878662365,0.003356917561717937
np.log(tm)~T+protein_length+S+pH+SK+KS+K+N+C+Q,0.227653104885087,0.22621984782850935,0.0014332570565776526
np.log(tm)~T+protein_length+S+pH+SK+ST+K+N+C+Q,0.23554125407964396,0.23923538067658986,0.0036941265969459014
np.log(tm)~T+protein_length+S+pH+KS+ST+K+N+C+Q,0.23064992265827036,0.22590336528089067,0.004746557377379695
np.log(tm)~T+protein_length+S+D+SK+KS+ST+K+N+C,0.2496990721443851,0.2452673239214506,0.004431748222934517
np.log(tm)~T+protein_length+S+D+SK+KS+ST+K+N+Q,0.24448031063321027,0.23612209644899057,0.008358214184219698
np.log(tm)~T+protein_length+S+D+SK+KS+ST+K+C+Q,0.2433335932883798,0.24234649523144133,0.0009870980569384735
np.log(tm)~T+protein_length+S+D+SK+KS+ST+N+C+Q,0.2492263723156402,0.24344054955445932,0.005785822761180892
np.log(tm)~T+protein_length+S+D+SK+KS+K+N+C+Q,0.2406278946068442,0.23702330721520964,0.0036045873916345506
np.log(tm)~T+protein_length+S+D+SK+ST+K+N+C+Q,0.2430932742551396,0.24264381335006008,0.00044946090507952396
np.log(tm)~T+protein_length+S+D+KS+ST+K+N+C+Q,0.24039682578605642,0.23262581216210917,0.007771013623947248
np.log(tm)~T+protein_length+S+SK+KS+ST+K+N+C+Q,0.24893770260516215,0.243484725525705,0.005452977079457161
np.log(tm)~T+protein_length+I+pH+D+SK+KS+ST+K+N,0.23317129566612207,0.22998401314026531,0.0031872825258567605
np.log(tm)~T+protein_length+I+pH+D+SK+KS+ST+K+C,0.23361245335211375,0.23788567472513433,0.00427322137302058
np.log(tm)~T+protein_length+I+pH+D+SK+KS+ST+K+Q,0.22797020706429474,0.23159776089760173,0.0036275538333069846
np.log(tm)~T+protein_length+I+pH+D+SK+KS+ST+N+C,0.23625164836453655,0.234814490329205,0.0014371580353315372
np.log(tm)~T+protein_length+I+pH+D+SK+KS+ST+N+Q,0.23281310766840393,0.22917980551241826,0.0036333021559856737
np.log(tm)~T+protein_length+I+pH+D+SK+KS+ST+C+Q,0.2325605381647426,0.2369844667430672,0.004423928578324604
np.log(tm)~T+protein_length+I+pH+D+SK+KS+K+N+C,0.22878762819474152,0.2269532863002925,0.001834341894449032
np.log(tm)~T+protein_length+I+pH+D+SK+KS+K+N+Q,0.22385809214189184,0.2205431683446003,0.0033149237972915357
np.log(tm)~T+protein_length+I+pH+D+SK+KS+K+C+Q,0.22440752513287324,0.22932938981221251,0.004921864679339277
np.log(tm)~T+protein_length+I+pH+D+SK+KS+N+C+Q,0.22865763270910927,0.22632063640272962,0.0023369963063796517
np.log(tm)~T+protein_length+I+pH+D+SK+ST+K+N+C,0.23487680556263824,0.23887915970711834,0.004002354144480108
np.log(tm)~T+protein_length+I+pH+D+SK+ST+K+N+Q,0.2304703083528307,0.23227734290865715,0.0018070345558264533
np.log(tm)~T+protein_length+I+pH+D+SK+ST+K+C+Q,0.23047415835136173,0.23987973146886551,0.009405573117503785
np.log(tm)~T+protein_length+I+pH+D+SK+ST+N+C+Q,0.23121060718048053,0.23683038605303391,0.005619778872553383
np.log(tm)~T+protein_length+I+pH+D+SK+K+N+C+Q,0.22466013761674497,0.22996494308824492,0.005304805471499946
np.log(tm)~T+protein_length+I+pH+D+KS+ST+K+N+C,0.2309777859708411,0.22750069492663938,0.0034770910442017133
np.log(tm)~T+protein_length+I+pH+D+KS+ST+K+N+Q,0.2260686491191206,0.22099575276911412,0.005072896350006489
np.log(tm)~T+protein_length+I+pH+D+KS+ST+K+C+Q,0.22706556614008744,0.2283437753117331,0.0012782091716456723
np.log(tm)~T+protein_length+I+pH+D+KS+ST+N+C+Q,0.22614899635499636,0.22354515042728437,0.002603845927711984
np.log(tm)~T+protein_length+I+pH+D+KS+K+N+C+Q,0.22017259452279686,0.21606630481057382,0.0041062897122230435
np.log(tm)~T+protein_length+I+pH+D+ST+K+N+C+Q,0.22715087656200825,0.23058457498382134,0.0034336984218130973
np.log(tm)~T+protein_length+I+pH+SK+KS+ST+K+N+C,0.23711128434845774,0.23541451976590883,0.0016967645825489153
np.log(tm)~T+protein_length+I+pH+SK+KS+ST+K+N+Q,0.23286494916792005,0.22924481599698307,0.0036201331709369844
np.log(tm)~T+protein_length+I+pH+SK+KS+ST+K+C+Q,0.23381015648344272,0.2374983959349626,0.003688239451519887
np.log(tm)~T+protein_length+I+pH+SK+KS+ST+N+C+Q,0.23762341815594168,0.23573563445144521,0.0018877837044964652
np.log(tm)~T+protein_length+I+pH+SK+KS+K+N+C+Q,0.22838326233224304,0.22710005680036538,0.0012832055318776625
np.log(tm)~T+protein_length+I+pH+SK+ST+K+N+C+Q,0.23490680651193696,0.23882161291981202,0.00391480640787506
np.log(tm)~T+protein_length+I+pH+KS+ST+K+N+C+Q,0.23101875493202614,0.22822228047507256,0.0027964744569535793
np.log(tm)~T+protein_length+I+D+SK+KS+ST+K+N+C,0.25074163244538716,0.24572095469616662,0.005020677749220548
np.log(tm)~T+protein_length+I+D+SK+KS+ST+K+N+Q,0.2466516419052213,0.24022796328126905,0.006423678623952239
np.log(tm)~T+protein_length+I+D+SK+KS+ST+K+C+Q,0.24580136425509336,0.24623314395780468,0.0004317797027113268
np.log(tm)~T+protein_length+I+D+SK+KS+ST+N+C+Q,0.24974618686318031,0.24499544540784574,0.004750741455334578
np.log(tm)~T+protein_length+I+D+SK+KS+K+N+C+Q,0.24335544938658463,0.23919339254872665,0.004162056837857975
np.log(tm)~T+protein_length+I+D+SK+ST+K+N+C+Q,0.2443187295063455,0.243884928145066,0.00043380136127951774
np.log(tm)~T+protein_length+I+D+KS+ST+K+N+C+Q,0.2426921332941402,0.23639762138509882,0.006294511909041373
np.log(tm)~T+protein_length+I+SK+KS+ST+K+N+C+Q,0.25004722298666454,0.24477736002472045,0.005269862961944094
np.log(tm)~T+protein_length+pH+D+SK+KS+ST+K+N+C,0.23639630023361263,0.23298663348120924,0.0034096667524033952
np.log(tm)~T+protein_length+pH+D+SK+KS+ST+K+N+Q,0.23203619454375696,0.2266599013022527,0.005376293241504265
np.log(tm)~T+protein_length+pH+D+SK+KS+ST+K+C+Q,0.23289332789544182,0.23497990051792703,0.002086572622485211
np.log(tm)~T+protein_length+pH+D+SK+KS+ST+N+C+Q,0.2350832621910119,0.23184122087886516,0.003242041312146726
np.log(tm)~T+protein_length+pH+D+SK+KS+K+N+C+Q,0.22828641166477048,0.2252389111858545,0.003047500478915971
np.log(tm)~T+protein_length+pH+D+SK+ST+K+N+C+Q,0.2343165691831856,0.2365366042215283,0.0022200350383426992
np.log(tm)~T+protein_length+pH+D+KS+ST+K+N+C+Q,0.2302101406411932,0.2245334060921249,0.00567673454906828
np.log(tm)~T+protein_length+pH+SK+KS+ST+K+N+C+Q,0.2363095707325285,0.23363076186986295,0.002678808862665555
np.log(tm)~T+protein_length+D+SK+KS+ST+K+N+C+Q,0.24995702076354115,0.24315325452385236,0.0068037662396887855
np.log(tm)~T+S+I+pH+D+SK+KS+ST+K+N,0.2605458579191772,0.2503709020829165,0.010174955836260713
np.log(tm)~T+S+I+pH+D+SK+KS+ST+K+C,0.2587386765435748,0.25833401554392227,0.00040466099965252855
np.log(tm)~T+S+I+pH+D+SK+KS+ST+K+Q,0.25246686979192323,0.2501566673227668,0.0023102024691564194
np.log(tm)~T+S+I+pH+D+SK+KS+ST+N+C,0.26244279526532044,0.25546995232963965,0.00697284293568079
np.log(tm)~T+S+I+pH+D+SK+KS+ST+N+Q,0.2588154398334718,0.24682518070029347,0.01199025913317836
np.log(tm)~T+S+I+pH+D+SK+KS+ST+C+Q,0.2562059706176648,0.2559584468634389,0.0002475237542259312
np.log(tm)~T+S+I+pH+D+SK+KS+K+N+C,0.2554793060214538,0.2469905768331983,0.008488729188255495
np.log(tm)~T+S+I+pH+D+SK+KS+K+N+Q,0.25008186097498947,0.23858794124027585,0.011493919734713615
np.log(tm)~T+S+I+pH+D+SK+KS+K+C+Q,0.25151298900158353,0.25023159264805117,0.0012813963535323603
np.log(tm)~T+S+I+pH+D+SK+KS+N+C+Q,0.2543284631661815,0.24443788205265382,0.009890581113527697
np.log(tm)~T+S+I+pH+D+SK+ST+K+N+C,0.2601942927720766,0.2590595735302802,0.0011347192417964225
np.log(tm)~T+S+I+pH+D+SK+ST+K+N+Q,0.2560806745390032,0.25109501988202104,0.004985654656982141
np.log(tm)~T+S+I+pH+D+SK+ST+K+C+Q,0.25545646031322805,0.2623765533547298,0.0069200930415017625
np.log(tm)~T+S+I+pH+D+SK+ST+N+C+Q,0.25534417360630696,0.2555677396929137,0.00022356608660673016
np.log(tm)~T+S+I+pH+D+SK+K+N+C+Q,0.25051694156330717,0.2493084966141412,0.001208444949165971
np.log(tm)~T+S+I+pH+D+KS+ST+K+N+C,0.257790526315663,0.24666316457348084,0.011127361742182179
np.log(tm)~T+S+I+pH+D+KS+ST+K+N+Q,0.25400759256890015,0.24060020186370124,0.013407390705198918
np.log(tm)~T+S+I+pH+D+KS+ST+K+C+Q,0.2511663715268819,0.24794212612303404,0.0032242454038478863
np.log(tm)~T+S+I+pH+D+KS+ST+N+C+Q,0.25185203299641046,0.2432943764722672,0.008557656524143253
np.log(tm)~T+S+I+pH+D+KS+K+N+C+Q,0.2475671803894578,0.23650491184988157,0.011062268539576231
np.log(tm)~T+S+I+pH+D+ST+K+N+C+Q,0.25276659716259053,0.25049474947978906,0.0022718476828014755
np.log(tm)~T+S+I+pH+SK+KS+ST+K+N+C,0.2641197263645548,0.2572376679019629,0.006882058462591878
np.log(tm)~T+S+I+pH+SK+KS+ST+K+N+Q,0.2584275469522617,0.24727500378342587,0.011152543168835849
np.log(tm)~T+S+I+pH+SK+KS+ST+K+C+Q,0.2572408480918977,0.2565504408325274,0.0006904072593702515
np.log(tm)~T+S+I+pH+SK+KS+ST+N+C+Q,0.2621578216827258,0.25422041773500687,0.007937403947718913
np.log(tm)~T+S+I+pH+SK+KS+K+N+C+Q,0.25493904025096753,0.24632863100999855,0.00861040924096898
np.log(tm)~T+S+I+pH+SK+ST+K+N+C+Q,0.26003973588521373,0.25806357089630827,0.00197616498890546
np.log(tm)~T+S+I+pH+KS+ST+K+N+C+Q,0.2577366676747555,0.24717089686466437,0.010565770810091135
np.log(tm)~T+S+I+D+SK+KS+ST+K+N+C,0.2720147702154494,0.26170706911213737,0.010307701103312028
np.log(tm)~T+S+I+D+SK+KS+ST+K+N+Q,0.2689359782372552,0.2548352671350738,0.014100711102181362
np.log(tm)~T+S+I+D+SK+KS+ST+K+C+Q,0.26562679352801216,0.2627159148583524,0.0029108786696597777
np.log(tm)~T+S+I+D+SK+KS+ST+N+C+Q,0.26933249054366126,0.258823997803974,0.010508492739687236
np.log(tm)~T+S+I+D+SK+KS+K+N+C+Q,0.2650793934971795,0.2536168175937305,0.011462575903449013
np.log(tm)~T+S+I+D+SK+ST+K+N+C+Q,0.2662536209491077,0.2604953376300483,0.005758283319059421
np.log(tm)~T+S+I+D+KS+ST+K+N+C+Q,0.26226554906152033,0.24950838557558075,0.012757163485939582
np.log(tm)~T+S+I+SK+KS+ST+K+N+C+Q,0.2696949816272424,0.25978410443420297,0.009910877193039458
np.log(tm)~T+S+pH+D+SK+KS+ST+K+N+C,0.26562676895854226,0.2544204863290737,0.011206282629468545
np.log(tm)~T+S+pH+D+SK+KS+ST+K+N+Q,0.26123906889284804,0.24617328763981117,0.01506578125303687
np.log(tm)~T+S+pH+D+SK+KS+ST+K+C+Q,0.2665571902107577,0.26053234338273423,0.006024846828023456
np.log(tm)~T+S+pH+D+SK+KS+ST+N+C+Q,0.2635635849130183,0.25194726109226284,0.011616323820755448
np.log(tm)~T+S+pH+D+SK+KS+K+N+C+Q,0.25613798405408245,0.2440476256428302,0.01209035841125225
np.log(tm)~T+S+pH+D+SK+ST+K+N+C+Q,0.2623029112970264,0.2568450599115648,0.005457851385461565
np.log(tm)~T+S+pH+D+KS+ST+K+N+C+Q,0.2594698173162321,0.24438844233889537,0.01508137497733672
np.log(tm)~T+S+pH+SK+KS+ST+K+N+C+Q,0.2647610730772352,0.25340297784974475,0.011358095227490428
np.log(tm)~T+S+D+SK+KS+ST+K+N+C+Q,0.2714498417687153,0.2576318190935695,0.013818022675145758
np.log(tm)~T+I+pH+D+SK+KS+ST+K+N+C,0.26179789531946196,0.25354649675056795,0.008251398568894008
np.log(tm)~T+I+pH+D+SK+KS+ST+K+N+Q,0.25851658501781094,0.2467538136959392,0.011762771321871729
np.log(tm)~T+I+pH+D+SK+KS+ST+K+C+Q,0.257295818039181,0.25661174065190046,0.0006840773872805461
np.log(tm)~T+I+pH+D+SK+KS+ST+N+C+Q,0.2592608345419167,0.25136425367642384,0.00789658086549283
np.log(tm)~T+I+pH+D+SK+KS+K+N+C+Q,0.25455090149627246,0.24560727618918973,0.008943625307082731
np.log(tm)~T+I+pH+D+SK+ST+K+N+C+Q,0.25918203143102087,0.25668529082587094,0.0024967406051499275
np.log(tm)~T+I+pH+D+KS+ST+K+N+C+Q,0.2565851483937662,0.24612978972967262,0.010455358664093611
np.log(tm)~T+I+pH+SK+KS+ST+K+N+C+Q,0.2617110381903368,0.2536995164095507,0.008011521780786124
np.log(tm)~T+I+D+SK+KS+ST+K+N+C+Q,0.2710689896950684,0.2591915146897843,0.011877475005284077
np.log(tm)~T+pH+D+SK+KS+ST+K+N+C+Q,0.2645531720119922,0.251116253877821,0.013436918134171194
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+ST+K,0.26238677328499677,0.26337577706463733,0.0009890037796405626
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+ST+N,0.2532302954771427,0.2590014342671291,0.005771138789986419
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+ST+C,0.25408777918445724,0.26306708695139375,0.008979307766936506
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+ST+Q,0.25188831351983204,0.2528457417792271,0.0009574282593950434
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+K+N,0.25897068588434324,0.25807027728854687,0.0009004085957963759
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+K+C,0.2595877695623293,0.2604064280445254,0.0008186584821960885
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+K+Q,0.2592033844133929,0.25030110389970006,0.00890228051369285
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+N+C,0.2503253792122863,0.25607025753273077,0.0057448783204444576
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+N+Q,0.2477615476055989,0.24654300529991807,0.0012185423056808309
np.log(tm)~E+protein_length+S+I+pH+D+SK+KS+C+Q,0.24911238689146809,0.2494909233777679,0.0003785364862998186
np.log(tm)~E+protein_length+S+I+pH+D+SK+ST+K+N,0.2605762271338344,0.2640445751016997,0.003468347967865326
np.log(tm)~E+protein_length+S+I+pH+D+SK+ST+K+C,0.26124615593798917,0.2665156756544028,0.005269519716413651
np.log(tm)~E+protein_length+S+I+pH+D+SK+ST+K+Q,0.26099744689546533,0.2586227006666308,0.0023747462288345456
np.log(tm)~E+protein_length+S+I+pH+D+SK+ST+N+C,0.2490749766866586,0.26358166208346456,0.014506685396805968
np.log(tm)~E+protein_length+S+I+pH+D+SK+ST+N+Q,0.2473400825723261,0.2568593310621375,0.009519248489811394
np.log(tm)~E+protein_length+S+I+pH+D+SK+ST+C+Q,0.24834824358440902,0.25913752665567824,0.010789283071269223
np.log(tm)~E+protein_length+S+I+pH+D+SK+K+N+C,0.2573665944342324,0.26096030213290167,0.0035937076986692906
np.log(tm)~E+protein_length+S+I+pH+D+SK+K+N+Q,0.25642704906085917,0.25259905318117454,0.0038279958796846314
np.log(tm)~E+protein_length+S+I+pH+D+SK+K+C+Q,0.25778502912441764,0.2548009668182758,0.0029840623061418436
np.log(tm)~E+protein_length+S+I+pH+D+SK+N+C+Q,0.2434673004626052,0.2520618365107358,0.008594536048130624
np.log(tm)~E+protein_length+S+I+pH+D+KS+ST+K+N,0.25878122944219384,0.25768131162900443,0.0010999178131894105
np.log(tm)~E+protein_length+S+I+pH+D+KS+ST+K+C,0.2597430230218355,0.2598140426005525,7.101957871702425e-05
np.log(tm)~E+protein_length+S+I+pH+D+KS+ST+K+Q,0.2594823195490922,0.25150389947863466,0.007978420070457515
np.log(tm)~E+protein_length+S+I+pH+D+KS+ST+N+C,0.24296660632369926,0.2488983491633057,0.00593174283960643
np.log(tm)~E+protein_length+S+I+pH+D+KS+ST+N+Q,0.2407353118498557,0.240701040476543,3.42713733126887e-05
np.log(tm)~E+protein_length+S+I+pH+D+KS+ST+C+Q,0.24199944211188865,0.2429650179085191,0.0009655757966304523
np.log(tm)~E+protein_length+S+I+pH+D+KS+K+N+C,0.2562782874243538,0.2551368933020545,0.0011413941222992996
np.log(tm)~E+protein_length+S+I+pH+D+KS+K+N+Q,0.2551696592310669,0.2460105755424016,0.009159083688665276
np.log(tm)~E+protein_length+S+I+pH+D+KS+K+C+Q,0.25693947564518327,0.24856962763973514,0.008369848005448127
np.log(tm)~E+protein_length+S+I+pH+D+KS+N+C+Q,0.2381490559640962,0.2378953222178054,0.00025373374629078516
np.log(tm)~E+protein_length+S+I+pH+D+ST+K+N+C,0.2562820736113069,0.2603042594784359,0.004022185867128991
np.log(tm)~E+protein_length+S+I+pH+D+ST+K+N+Q,0.25601795615730544,0.25324880510114794,0.002769151056157493
np.log(tm)~E+protein_length+S+I+pH+D+ST+K+C+Q,0.2576258837648905,0.25569199943675847,0.0019338843281320184
np.log(tm)~E+protein_length+S+I+pH+D+ST+N+C+Q,0.231565659169003,0.24598603194052482,0.014420372771521806
np.log(tm)~E+protein_length+S+I+pH+D+K+N+C+Q,0.25319457115386795,0.2505072558813963,0.00268731527247168
np.log(tm)~E+protein_length+S+I+pH+SK+KS+ST+K+N,0.25946971313287615,0.2571447479122038,0.002324965220672326
np.log(tm)~E+protein_length+S+I+pH+SK+KS+ST+K+C,0.2603253272064268,0.26069274832463096,0.0003674211182041476
np.log(tm)~E+protein_length+S+I+pH+SK+KS+ST+K+Q,0.2580435548556035,0.2494449401506476,0.008598614704955876
np.log(tm)~E+protein_length+S+I+pH+SK+KS+ST+N+C,0.2500593525292421,0.2542023587662699,0.004143006237027791
np.log(tm)~E+protein_length+S+I+pH+SK+KS+ST+N+Q,0.24620239990838175,0.24416278590298143,0.0020396140054003142
np.log(tm)~E+protein_length+S+I+pH+SK+KS+ST+C+Q,0.24729802744274038,0.2502090220254287,0.002910994582688342
np.log(tm)~E+protein_length+S+I+pH+SK+KS+K+N+C,0.2571524330182159,0.25543275341554983,0.0017196796026660577
np.log(tm)~E+protein_length+S+I+pH+SK+KS+K+N+Q,0.25480886951610393,0.24425466912349347,0.010554200392610458
np.log(tm)~E+protein_length+S+I+pH+SK+KS+K+C+Q,0.25613500130491845,0.2479015674299996,0.008233433874918844
np.log(tm)~E+protein_length+S+I+pH+SK+KS+N+C+Q,0.24469134545865992,0.2431544326496404,0.0015369128090195194
np.log(tm)~E+protein_length+S+I+pH+SK+ST+K+N+C,0.2582996057782315,0.2616188264879647,0.0033192207097331727
np.log(tm)~E+protein_length+S+I+pH+SK+ST+K+N+Q,0.2563332128365612,0.2512191435133163,0.005114069323244874
np.log(tm)~E+protein_length+S+I+pH+SK+ST+K+C+Q,0.2580634035573299,0.25510393786975805,0.0029594656875718273
np.log(tm)~E+protein_length+S+I+pH+SK+ST+N+C+Q,0.2433736208787749,0.2517069934313531,0.008333372552578211
np.log(tm)~E+protein_length+S+I+pH+SK+K+N+C+Q,0.25399333086410614,0.2496735052328044,0.0043198256313017325
np.log(tm)~E+protein_length+S+I+pH+KS+ST+K+N+C,0.2574039145620919,0.2558854688795335,0.001518445682558378
np.log(tm)~E+protein_length+S+I+pH+KS+ST+K+N+Q,0.2552327069422529,0.24571676654713862,0.009515940395114303
np.log(tm)~E+protein_length+S+I+pH+KS+ST+K+C+Q,0.2568124503531108,0.24956961966068486,0.007242830692425928
np.log(tm)~E+protein_length+S+I+pH+KS+ST+N+C+Q,0.23608294296859414,0.23547436881882947,0.0006085741497646735
np.log(tm)~E+protein_length+S+I+pH+KS+K+N+C+Q,0.25316754517284745,0.2446162664265147,0.008551278746332741
np.log(tm)~E+protein_length+S+I+pH+ST+K+N+C+Q,0.2537218958967036,0.25089147561639974,0.002830420280303836
np.log(tm)~E+protein_length+S+I+D+SK+KS+ST+K+N,0.2697784392553127,0.26878324207978427,0.0009951971755284283
np.log(tm)~E+protein_length+S+I+D+SK+KS+ST+K+C,0.27055829129741177,0.2717043028298242,0.0011460115324124498
